eventType,ip,user_agent_raw,path
mlt-sport,"49.184.139.14, 10.206.194.234, 23.32.60.69, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5677649&started=true
mlt-sport,"123.243.238.147, 184.28.235.29, 23.39.162.138","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"24.239.128.12, 23.40.103.183, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545764&started=true
mlt-sport,"203.123.101.189, 184.84.150.108, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/related?genres=Sport&maxRating=PG&source=5670405&started=true
mlt-sport,"203.220.228.215, 23.56.110.174, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5486871&started=true
mlt-sport,"202.87.161.236, 10.84.150.190, 184.84.150.197, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5486822&started=true
mlt-sport,"175.32.207.229, 23.40.103.168, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5486808&started=true
mlt-sport,"175.32.207.229, 23.40.103.168, 23.32.5.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5486871&started=true
mlt-sport,"65.181.15.159, 23.40.103.183, 23.32.5.18","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5486966&started=true
mlt-sport,"118.208.195.78, 23.56.110.135, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629281&started=true
mlt-sport,"110.175.89.104, 10.62.156.31, 23.62.156.54, 23.32.5.18","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5486822&started=true
mlt-sport,"194.223.19.143, 23.206.199.166, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5486786&started=true
mlt-sport,"14.200.38.94, 10.32.5.44, 23.32.5.18","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"175.33.75.14, 23.206.194.234, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545778&started=true
mlt-sport,"175.32.134.37, 23.40.103.183, 23.32.5.76",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0,/related?genres=Sport&maxRating=PG&source=5670405&started=true
mlt-sport,"163.47.138.39, 104.98.3.77, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545769&started=true
mlt-sport,"103.53.119.74, 23.56.110.174, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"220.233.72.200, 23.40.103.172, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5565152&started=true
mlt-sport,"101.185.134.28, 184.86.223.79, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"124.168.33.59, 10.213.73.187, 203.213.73.211, 23.32.5.76",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/related?genres=Sport%2CFootball&maxRating=PG&source=5545782&started=true
mlt-sport,"60.227.179.27, 23.40.103.183, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CRugby&maxRating=PG&source=5629283&started=true
mlt-sport,"58.7.202.193, 184.84.150.70, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545778&started=true
mlt-sport,"203.100.6.162, 23.56.110.174, 23.32.5.76","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545762&started=true
mlt-sport,"49.181.218.140, 10.62.156.36, 23.62.156.54, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"172.225.60.17, 23.32.5.98","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"49.186.157.2, 10.62.156.22, 23.62.156.69, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"110.144.130.81, 60.254.143.76, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545762&started=true
mlt-sport,"112.141.234.102, 23.206.199.135, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 AVG/141.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"124.168.26.100, 10.214.88.157, 23.214.88.132, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"159.196.132.89, 10.84.150.70, 184.84.150.108, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545762&started=true
mlt-sport,"163.53.146.75, 23.40.103.172, 23.32.5.76","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545782&started=true
mlt-sport,"120.88.141.96, 23.206.199.181, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545778&started=true
mlt-sport,"153.107.7.41, 23.40.103.172, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545778&started=true
mlt-sport,"49.182.92.84, 23.56.110.174, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545762&started=true
mlt-sport,"101.176.146.218, 23.205.115.124, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5486963&started=true
mlt-sport,"60.242.19.42, 23.40.103.172, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545778&started=true
mlt-sport,"146.75.190.37, 23.40.103.172, 10.32.5.52, 23.32.5.76","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545764&started=true
mlt-sport,"49.180.216.198, 10.40.103.168, 23.40.103.172, 23.32.5.76",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0,/related?genres=Sport%2CFootball&maxRating=PG&source=70796&started=true
mlt-sport,"110.145.61.185, 184.84.238.17, 23.62.36.167",Dalvik/2.1.0 (Linux; U; Android 11; Smart TV Build/AR2101),/related?genres=Sport%2CTennis&maxRating=PG&source=5490821&tz=GMT%2B11%3A00
mlt-sport,"220.233.10.241, 23.40.103.172, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545745&started=true
mlt-sport,"193.119.34.132, 104.98.3.70, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CRugby&maxRating=PG&source=5380023&started=true
mlt-sport,"101.115.185.23, 23.56.110.135, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5419594&started=true
mlt-sport,"202.53.48.34, 203.213.73.188, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5555168&started=true
mlt-sport,"124.169.103.25, 10.98.3.61, 184.84.150.46, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5486822&started=true
mlt-sport,"1.136.111.150, 104.116.163.5, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=158892&started=true
mlt-sport,"124.169.181.79, 23.214.88.133, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CRugby&maxRating=PG&source=5629286&started=true
mlt-sport,"149.167.26.76, 23.40.103.183, 23.32.5.76","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545769&started=true
mlt-sport,"58.110.116.197, 23.62.156.53, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545762&started=true
mlt-sport,"49.192.83.53, 23.206.194.234, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545782&started=true
mlt-sport,"124.148.114.142, 203.213.73.188, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545769&started=true
mlt-sport,"203.56.140.153, 23.56.110.174, 23.32.5.76","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5555125&started=true
mlt-sport,"110.150.76.37, 10.254.143.76, 60.254.143.207, 23.32.5.76",Dalvik/2.1.0 (Linux; U; Android 11; AI PONT Build/RTM6.230109.274),/related?genres=Sport%2CTennis&maxRating=PG&source=5302063&tz=Australia%2FSydney
mlt-sport,"172.225.63.73, 23.205.115.100, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545768&started=true
mlt-sport,"58.84.129.195, 10.32.5.44, 23.32.5.42","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5486808&started=true
mlt-sport,"139.218.185.211, 23.206.199.181, 23.62.36.181",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0,/related?genres=Sport%2CFootball&maxRating=PG&source=5486963&started=true
mlt-sport,"110.145.148.170, 23.205.117.28, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629284&started=true
mlt-sport,"119.18.2.13, 23.40.103.183, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"124.182.17.165, 10.77.174.78, 104.77.174.85, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545539&started=true
mlt-sport,"1.156.136.8, 23.56.110.174, 10.32.5.52, 23.32.5.76","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545769&started=true
mlt-sport,"101.185.191.201, 184.86.223.83, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545769&started=true
mlt-sport,"211.27.147.167, 104.117.181.100, 23.40.103.163","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545769&started=true
mlt-sport,"117.102.132.68, 23.206.199.181, 23.62.36.167",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/related?genres=Sport%2CFootball&maxRating=PG&source=5555201&started=true
mlt-sport,"49.255.143.146, 121.79.127.77, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545769&started=true
mlt-sport,"114.72.131.253, 23.214.88.189, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545768&started=true
mlt-sport,"101.185.137.106, 184.86.223.83, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545768&started=true
mlt-sport,"45.118.67.155, 23.206.199.156, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5536201&started=true
mlt-sport,"114.72.131.158, 23.40.103.183, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5486822&started=true
mlt-sport,"101.165.198.75, 184.50.237.226, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5419576&started=true
mlt-sport,"49.196.178.10, 23.206.194.234, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545764&started=true
mlt-sport,"202.14.131.60, 23.206.199.156, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"175.32.205.244, 23.40.103.183, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545764&started=true
mlt-sport,"121.214.88.20, 23.56.110.135, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5555199&started=true
mlt-sport,"110.150.21.170, 23.40.103.183, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"220.240.25.252, 23.40.103.172, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5486941&started=true
mlt-sport,"121.200.5.34, 23.214.90.60, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5486786&started=true
mlt-sport,"14.137.76.33, 23.214.88.111, 23.32.5.76","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"106.68.227.155, 23.61.205.23, 23.39.162.138","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"124.150.37.168, 10.84.238.159, 184.84.238.9, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5658347&started=true
mlt-sport,"1.136.106.151, 10.206.199.174, 23.206.199.134, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5555086&started=true
mlt-sport,"123.243.172.27, 23.206.199.157, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CRugby&maxRating=PG&source=148247&started=true
mlt-sport,"144.132.243.198, 104.116.163.5, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"149.167.11.171, 104.116.163.15, 23.62.36.167",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0,/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"203.37.239.19, 104.116.163.15, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5486806&started=true
mlt-sport,"165.225.226.111, 23.214.90.84, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"144.6.40.234, 23.40.103.183, 23.32.5.76","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CRugby&maxRating=PG&source=5674802&started=true
mlt-sport,"101.119.156.68, 23.214.90.60, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"101.119.156.68, 23.206.199.181, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5486786&started=true
mlt-sport,"115.129.154.51, 184.84.238.9, 10.62.36.182, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629284&started=true
